,country_code,Indicator,Year,value
15006,EAS,Population,1975,1442992143.0
15007,EAS,Population,1976,1467572978.0
15008,EAS,Population,1977,1490458433.0
15009,EAS,Population,1978,1513242365.0
15010,EAS,Population,1979,1536454977.0
15011,EAS,Population,1980,1559219642.0
15012,EAS,Population,1981,1582802675.0
15013,EAS,Population,1982,1608709544.0
15014,EAS,Population,1983,1634587947.0
15015,EAS,Population,1984,1659196213.0
15016,EAS,Population,1985,1684377898.0
15017,EAS,Population,1986,1710979840.0
15018,EAS,Population,1987,1739049562.0
15019,EAS,Population,1988,1767394678.0
15020,EAS,Population,1989,1795112149.0
15021,EAS,Population,1990,1822134188.0
15022,EAS,Population,1991,1848265154.0
15023,EAS,Population,1992,1872676768.0
15024,EAS,Population,1993,1896190507.0
15025,EAS,Population,1994,1919576721.0
15026,EAS,Population,1995,1942464423.0
15027,EAS,Population,1996,1965146473.0
15028,EAS,Population,1997,1987315524.0
15029,EAS,Population,1998,2008705487.0
15030,EAS,Population,1999,2028650228.0
15031,EAS,Population,2000,2047640091.0
15032,EAS,Population,2001,2065912033.0
15033,EAS,Population,2002,2083186086.0
15034,EAS,Population,2003,2099602481.0
15035,EAS,Population,2004,2115458625.0
15036,EAS,Population,2005,2131146847.0
15037,EAS,Population,2006,2146744105.0
15038,EAS,Population,2007,2161785511.0
15039,EAS,Population,2008,2177119138.0
15040,EAS,Population,2009,2192059400.0
15041,EAS,Population,2010,2206884622.0
15042,EAS,Population,2011,2222577723.0
15043,EAS,Population,2012,2240312711.0
15044,EAS,Population,2013,2257904491.0
15045,EAS,Population,2014,2275075985.0
15046,EAS,Population,2015,2291503725.0
15047,EAS,Population,2016,2307625738.0
15048,EAS,Population,2017,2323932848.0
15049,EAS,Population,2018,2338223462.0
15050,EAS,Population,2019,2350703749.0
15051,EAS,Population,2020,2360855079.0
15052,ECA,Consumption,1990,1160239309206.31
15053,ECA,Consumption,1991,1100134122749.84
15054,ECA,Consumption,1992,1066084683588.04
15055,ECA,Consumption,1993,1059685511627.7
15056,ECA,Consumption,1994,1025379248704.76
15057,ECA,Consumption,1995,1027484106180.85
15058,ECA,Consumption,1996,1042657164330.25
15059,ECA,Consumption,1997,1067787232120.77
15060,ECA,Consumption,1998,1068237109253.07
15061,ECA,Consumption,1999,1063514358459.67
15062,ECA,Consumption,2000,1113112270483.39
15063,ECA,Consumption,2001,1146979164846.42
15064,ECA,Consumption,2002,1211755773473.57
15065,ECA,Consumption,2003,1288452490020.81
15066,ECA,Consumption,2004,1410502876856.13
15067,ECA,Consumption,2005,1526540223457.46
15068,ECA,Consumption,2006,1651812346024.41
15069,ECA,Consumption,2007,1808634435164.12
15070,ECA,Consumption,2008,1920750778031.65
15071,ECA,Consumption,2009,1854523060858.3
15072,ECA,Consumption,2010,1938942019332.39
15073,ECA,Consumption,2011,2067530182481.82
15074,ECA,Consumption,2012,2179100473071.66
15075,ECA,Consumption,2013,2283668886360.85
15076,ECA,Consumption,2014,2319068217237.27
15077,ECA,Consumption,2015,2265341651283.47
15078,ECA,Consumption,2016,2300364773272.65
15079,ECA,Consumption,2017,2406115756675.11
15080,ECA,Consumption,2018,2487928102584.29
15081,ECA,Consumption,2019,2570287409563.6
15082,ECA,Consumption,2020,2526585721260.52
15083,ECA,Exports,1990,530522941332.013
15084,ECA,Exports,1991,414933309722.727
15085,ECA,Exports,1992,301125384412.941
15086,ECA,Exports,1993,296112043264.799
15087,ECA,Exports,1994,322159061891.969
15088,ECA,Exports,1995,348680805161.78
15089,ECA,Exports,1996,383301996867.758
15090,ECA,Exports,1997,399598405328.99
15091,ECA,Exports,1998,404523292296.06
15092,ECA,Exports,1999,411641727685.406
15093,ECA,Exports,2000,462001808077.053
15094,ECA,Exports,2001,478953301844.339
15095,ECA,Exports,2002,526900924910.541
15096,ECA,Exports,2003,583562478805.659
15097,ECA,Exports,2004,665180938000.663
15098,ECA,Exports,2005,688262220163.102
15099,ECA,Exports,2006,726124615347.654
15100,ECA,Exports,2007,781539375894.055
15101,ECA,Exports,2008,805798722061.925
15102,ECA,Exports,2009,744581276124.796
15103,ECA,Exports,2010,790401207994.938
15104,ECA,Exports,2011,835532119827.878
15105,ECA,Exports,2012,867846484495.517
15106,ECA,Exports,2013,904967068677.133
15107,ECA,Exports,2014,916485858126.18
15108,ECA,Exports,2015,937232005257.945
15109,ECA,Exports,2016,964973996308.91
15110,ECA,Exports,2017,1038175240167.41
15111,ECA,Exports,2018,1102273840772.56
15112,ECA,Exports,2019,1137730028244.01
15113,ECA,Exports,2020,1033423981775.39
15114,ECA,GDP,1989,2081603693369.58
15115,ECA,GDP,1990,2051278221586.14
15116,ECA,GDP,1991,1941058328705.7
15117,ECA,GDP,1992,1735951972312.76
15118,ECA,GDP,1993,1640012009010.63
15119,ECA,GDP,1994,1471320168016.7
15120,ECA,GDP,1995,1452005619560.64
15121,ECA,GDP,1996,1454544258821.88
15122,ECA,GDP,1997,1487832370395.35
15123,ECA,GDP,1998,1464101640378.56
15124,ECA,GDP,1999,1495865256067.84
15125,ECA,GDP,2000,1615920919620.37
15126,ECA,GDP,2001,1661357582850.12
15127,ECA,GDP,2002,1752771305690.52
15128,ECA,GDP,2003,1869187845191.86
15129,ECA,GDP,2004,2026618875957.67
15130,ECA,GDP,2005,2172287498438.74
15131,ECA,GDP,2006,2349895320999.59
15132,ECA,GDP,2007,2532412826434.45
15133,ECA,GDP,2008,2647514914081.43
15134,ECA,GDP,2009,2496263891615.76
15135,ECA,GDP,2010,2621747672811.28
15136,ECA,GDP,2011,2779796214909.54
15137,ECA,GDP,2012,2887260892626.03
15138,ECA,GDP,2013,3003649760154.09
15139,ECA,GDP,2014,3067822429398.4
15140,ECA,GDP,2015,3099131447149.27
15141,ECA,GDP,2016,3153535012936.94
15142,ECA,GDP,2017,3283708025753.19
15143,ECA,GDP,2018,3389705484596.58
15144,ECA,GDP,2019,3468157804813.19
15145,ECA,GDP,2020,3414610834793.28
15146,ECA,Imports,1990,593746986553.687
15147,ECA,Imports,1991,390120064138.945
15148,ECA,Imports,1992,277631641629.23
15149,ECA,Imports,1993,253258837488.807
15150,ECA,Imports,1994,249568474490.868
15151,ECA,Imports,1995,272381324033.164
15152,ECA,Imports,1996,291649994620.817
15153,ECA,Imports,1997,312361339025.835
15154,ECA,Imports,1998,296607339265.459
15155,ECA,Imports,1999,270726925332.948
15156,ECA,Imports,2000,328750580726.862
15157,ECA,Imports,2001,329895174349.967
15158,ECA,Imports,2002,371545459435.225
15159,ECA,Imports,2003,432592586537.094
15160,ECA,Imports,2004,522688934043.24
15161,ECA,Imports,2005,588203929864.117
15162,ECA,Imports,2006,675769867962.888
15163,ECA,Imports,2007,819648762572.333
15164,ECA,Imports,2008,892140513060.041
15165,ECA,Imports,2009,674569442524.589
15166,ECA,Imports,2010,787108557749.318
15167,ECA,Imports,2011,912792231423.995
15168,ECA,Imports,2012,969250066142.533
15169,ECA,Imports,2013,1015296754308.74
15170,ECA,Imports,2014,974978612021.504
15171,ECA,Imports,2015,869395276873.786
15172,ECA,Imports,2016,888339765969.133
15173,ECA,Imports,2017,998207314117.806
15174,ECA,Imports,2018,1023731999783.49
15175,ECA,Imports,2019,1056507521681.97
15176,ECA,Imports,2020,991579373700.646
15177,ECA,Investment,1990,806500184155.563
15178,ECA,Investment,1991,685047956828.014
15179,ECA,Investment,1992,463036930617.646
15180,ECA,Investment,1993,374449383450.351
15181,ECA,Investment,1994,286738845338.548
15182,ECA,Investment,1995,272942383285.387
15183,ECA,Investment,1996,253304292017.307
15184,ECA,Investment,1997,258511800219.085
15185,ECA,Investment,1998,240231711354.995
15186,ECA,Investment,1999,234646897759.047
15187,ECA,Investment,2000,275307035876.825
15188,ECA,Investment,2001,271471928345.288
15189,ECA,Investment,2002,291859550774.234
15190,ECA,Investment,2003,335890902530.086
15191,ECA,Investment,2004,397553048572.48
15192,ECA,Investment,2005,453335514936.426
15193,ECA,Investment,2006,536259146481.595
15194,ECA,Investment,2007,633229670197.804
15195,ECA,Investment,2008,678508516697.289
15196,ECA,Investment,2009,555588257404.072
15197,ECA,Investment,2010,601321790366.207
15198,ECA,Investment,2011,673143927629.974
15199,ECA,Investment,2012,703890190440.708
15200,ECA,Investment,2013,739005333572.877
15201,ECA,Investment,2014,742959006256.691
15202,ECA,Investment,2015,734589595990.717
15203,ECA,Investment,2016,747144411005.658
15204,ECA,Investment,2017,796365450282.4
15205,ECA,Investment,2018,813683084465.71
15206,ECA,Investment,2019,813599740201.772
15207,ECA,Investment,2020,808621358084.498
15208,ECA,Population,1960,274647228.0
15209,ECA,Population,1961,278931566.0
15210,ECA,Population,1962,283238943.0
15211,ECA,Population,1963,287564681.0
15212,ECA,Population,1964,291878870.0
15213,ECA,Population,1965,296127062.0
15214,ECA,Population,1966,299713085.0
15215,ECA,Population,1967,303366987.0
15216,ECA,Population,1968,306934517.0
15217,ECA,Population,1969,310433036.0
15218,ECA,Population,1970,313941308.0
15219,ECA,Population,1971,317445710.0
15220,ECA,Population,1972,320945150.0
15221,ECA,Population,1973,324422297.0
15222,ECA,Population,1974,327916784.0
15223,ECA,Population,1975,331431777.0
15224,ECA,Population,1976,335100864.0
15225,ECA,Population,1977,338710487.0
15226,ECA,Population,1978,342280107.0
15227,ECA,Population,1979,345827999.0
15228,ECA,Population,1980,349436199.0
15229,ECA,Population,1981,353122612.0
15230,ECA,Population,1982,356678273.0
15231,ECA,Population,1983,360204222.0
15232,ECA,Population,1984,363975241.0
15233,ECA,Population,1985,367739486.0
15234,ECA,Population,1986,371479741.0
15235,ECA,Population,1987,375227253.0
15236,ECA,Population,1988,378837514.0
15237,ECA,Population,1989,382076660.0
15238,ECA,Population,1990,384394041.0
15239,ECA,Population,1991,386438145.0
15240,ECA,Population,1992,388126100.0
15241,ECA,Population,1993,389516759.0
15242,ECA,Population,1994,390275789.0
15243,ECA,Population,1995,390571887.0
15244,ECA,Population,1996,390931927.0
15245,ECA,Population,1997,391287354.0
15246,ECA,Population,1998,391524989.0
15247,ECA,Population,1999,391488162.0
15248,ECA,Population,2000,391578161.0
15249,ECA,Population,2001,391307324.0
15250,ECA,Population,2002,390980067.0
15251,ECA,Population,2003,391145628.0
15252,ECA,Population,2004,391510958.0
15253,ECA,Population,2005,391928793.0
15254,ECA,Population,2006,392488997.0
15255,ECA,Population,2007,393193724.0
15256,ECA,Population,2008,394372190.0
15257,ECA,Population,2009,396021638.0
15258,ECA,Population,2010,398060162.0
15259,ECA,Population,2011,400286509.0
15260,ECA,Population,2012,402534958.0
15261,ECA,Population,2013,405034557.0
15262,ECA,Population,2014,407530837.0
15263,ECA,Population,2015,410073645.0
15264,ECA,Population,2016,412538477.0
15265,ECA,Population,2017,414846200.0
15266,ECA,Population,2018,416880073.0
15267,ECA,Population,2019,418757748.0
15268,ECA,Population,2020,420211696.0
15269,ECS,Consumption,1970,5621979080310.46
15270,ECS,Consumption,1971,5881542563669.32
15271,ECS,Consumption,1972,6178288258922.65
15272,ECS,Consumption,1973,6486800199413.47
15273,ECS,Consumption,1974,6619359001583.7
15274,ECS,Consumption,1975,6780342540972.1
15275,ECS,Consumption,1976,7037372410779.58
15276,ECS,Consumption,1977,7214370230090.67
15277,ECS,Consumption,1978,7460323572555.83
15278,ECS,Consumption,1979,7730292535446.96
15279,ECS,Consumption,1980,7891019723016.43
15280,ECS,Consumption,1981,7979291320313.79
15281,ECS,Consumption,1982,8063070373749.6
15282,ECS,Consumption,1983,8184461491400.93
15283,ECS,Consumption,1984,8308058493870.0
15284,ECS,Consumption,1985,8510784661319.05
15285,ECS,Consumption,1986,8814975199414.68
15286,ECS,Consumption,1987,9114778150684.19
15287,ECS,Consumption,1988,9423058884594.22
15288,ECS,Consumption,1989,9677815893422.59
15289,ECS,Consumption,1990,9951956111500.25
15290,ECS,Consumption,1991,10064938764606.0
15291,ECS,Consumption,1992,10211530543985.1
15292,ECS,Consumption,1993,10240371484578.1
15293,ECS,Consumption,1994,10372545623148.3
15294,ECS,Consumption,1995,10518987461079.1
15295,ECS,Consumption,1996,10751960291302.5
15296,ECS,Consumption,1997,10999792930846.8
15297,ECS,Consumption,1998,11309158221548.0
15298,ECS,Consumption,1999,11630950207648.3
15299,ECS,Consumption,2000,11999778649394.6
15300,ECS,Consumption,2001,12273376715239.9
15301,ECS,Consumption,2002,12525779702130.7
15302,ECS,Consumption,2003,12805368402940.2
15303,ECS,Consumption,2004,13162038415851.2
15304,ECS,Consumption,2005,13516469387174.8
15305,ECS,Consumption,2006,13889632253539.4
15306,ECS,Consumption,2007,14295251483170.6
15307,ECS,Consumption,2008,14523870328286.5
15308,ECS,Consumption,2009,14421834637004.6
15309,ECS,Consumption,2010,14644976089289.8
15310,ECS,Consumption,2011,14807225255809.3
15311,ECS,Consumption,2012,14898941811277.7
15312,ECS,Consumption,2013,15031588792460.4
15313,ECS,Consumption,2014,15232664281034.1
15314,ECS,Consumption,2015,15454890505952.6
15315,ECS,Consumption,2016,15784255793153.5
15316,ECS,Consumption,2017,16113195446731.5
15317,ECS,Consumption,2018,16411182117969.1
15318,ECS,Consumption,2019,16721967082072.8
15319,ECS,Consumption,2020,15870637301817.7
15320,ECS,Exports,1970,1107716133011.08
15321,ECS,Exports,1971,1176059076440.94
15322,ECS,Exports,1972,1265838258549.11
15323,ECS,Exports,1973,1398920549076.41
15324,ECS,Exports,1974,1487045831964.09
15325,ECS,Exports,1975,1430564451606.52
15326,ECS,Exports,1976,1566497414367.68
15327,ECS,Exports,1977,1658456337146.17
15328,ECS,Exports,1978,1745825254250.24
15329,ECS,Exports,1979,1855192516450.03
15330,ECS,Exports,1980,1883808228182.92
15331,ECS,Exports,1981,1984341598224.32
15332,ECS,Exports,1982,1999256826185.65
15333,ECS,Exports,1983,2056323510138.17
15334,ECS,Exports,1984,2232633186915.05
15335,ECS,Exports,1985,2347662483200.1
15336,ECS,Exports,1986,2377863991080.68
15337,ECS,Exports,1987,2461774409465.18
15338,ECS,Exports,1988,2590525980341.15
15339,ECS,Exports,1989,2765974277474.97
15340,ECS,Exports,1990,2872714003491.98
15341,ECS,Exports,1991,2852527921468.64
15342,ECS,Exports,1992,2834486689919.51
15343,ECS,Exports,1993,2874095026477.25
15344,ECS,Exports,1994,3124412748303.43
15345,ECS,Exports,1995,3387070310489.42
15346,ECS,Exports,1996,3586178771767.64
15347,ECS,Exports,1997,3964419161542.44
15348,ECS,Exports,1998,4193278814672.5
15349,ECS,Exports,1999,4396010955128.72
15350,ECS,Exports,2000,4942588346804.79
15351,ECS,Exports,2001,5123469654301.74
15352,ECS,Exports,2002,5256065238482.88
15353,ECS,Exports,2003,5379111688836.87
15354,ECS,Exports,2004,5834436355989.25
15355,ECS,Exports,2005,6161513253174.67
15356,ECS,Exports,2006,6700782416183.47
15357,ECS,Exports,2007,7115969006194.33
15358,ECS,Exports,2008,7222487425211.48
15359,ECS,Exports,2009,6437530786050.43
15360,ECS,Exports,2010,7063386299493.31
15361,ECS,Exports,2011,7509110507396.04
15362,ECS,Exports,2012,7671727822494.06
15363,ECS,Exports,2013,7871719770828.63
15364,ECS,Exports,2014,8137066309228.01
15365,ECS,Exports,2015,8604729207749.59
15366,ECS,Exports,2016,8899151725233.56
15367,ECS,Exports,2017,9392502790899.93
15368,ECS,Exports,2018,9756390030895.84
15369,ECS,Exports,2019,10031940404257.2
15370,ECS,Exports,2020,9146535774591.53
15371,ECS,GDP,1970,7701932253715.74
15372,ECS,GDP,1971,7985579831216.73
15373,ECS,GDP,1972,8364105342750.37
15374,ECS,GDP,1973,8867807620905.86
15375,ECS,GDP,1974,9059612855149.98
15376,ECS,GDP,1975,9011122681706.48
15377,ECS,GDP,1976,9433987819359.97
15378,ECS,GDP,1977,9702571839703.14
15379,ECS,GDP,1978,10015864298809.5
15380,ECS,GDP,1979,10392852425218.6
15381,ECS,GDP,1980,10531974330668.9
15382,ECS,GDP,1981,10582137317183.3
15383,ECS,GDP,1982,10682590935364.3
15384,ECS,GDP,1983,10893258858084.1
15385,ECS,GDP,1984,11181490334066.4
15386,ECS,GDP,1985,11494916011500.3
15387,ECS,GDP,1986,11811778710615.4
15388,ECS,GDP,1987,12176284601544.8
15389,ECS,GDP,1988,12693570370184.9
15390,ECS,GDP,1989,13142230942132.9
15391,ECS,GDP,1990,13448880704137.4
15392,ECS,GDP,1991,13507168898587.6
15393,ECS,GDP,1992,13437151421976.3
15394,ECS,GDP,1993,13338515788584.1
15395,ECS,GDP,1994,13502778957807.8
15396,ECS,GDP,1995,13791414319480.7
15397,ECS,GDP,1996,14035263807425.7
15398,ECS,GDP,1997,14467101089699.8
15399,ECS,GDP,1998,14841995282544.3
15400,ECS,GDP,1999,15267692985253.5
15401,ECS,GDP,2000,15918611787470.9
15402,ECS,GDP,2001,16266387865356.3
15403,ECS,GDP,2002,16532378709689.8
15404,ECS,GDP,2003,16826291162816.9
15405,ECS,GDP,2004,17361755644340.0
15406,ECS,GDP,2005,17822462150437.3
15407,ECS,GDP,2006,18515759193132.0
15408,ECS,GDP,2007,19183003029993.9
15409,ECS,GDP,2008,19377320595822.6
15410,ECS,GDP,2009,18525788552724.2
15411,ECS,GDP,2010,19018647553742.6
15412,ECS,GDP,2011,19467933238370.0
15413,ECS,GDP,2012,19536566130892.2
15414,ECS,GDP,2013,19711772546519.1
15415,ECS,GDP,2014,20083190409879.6
15416,ECS,GDP,2015,20508597009691.0
15417,ECS,GDP,2016,20912587087379.2
15418,ECS,GDP,2017,21502028010646.2
15419,ECS,GDP,2018,21969220119165.2
15420,ECS,GDP,2019,22365520285914.6
15421,ECS,GDP,2020,21117435294287.1
15422,ECS,Imports,1970,1146942006795.02
15423,ECS,Imports,1971,1206132131865.88
15424,ECS,Imports,1972,1310315239223.86
15425,ECS,Imports,1973,1450624133775.96
15426,ECS,Imports,1974,1484813593218.9
15427,ECS,Imports,1975,1398582069313.38
15428,ECS,Imports,1976,1558367509573.19
15429,ECS,Imports,1977,1604198073356.38
15430,ECS,Imports,1978,1661893491935.19
15431,ECS,Imports,1979,1815180137575.72
15432,ECS,Imports,1980,1858143996538.21
15433,ECS,Imports,1981,1842291036623.23
15434,ECS,Imports,1982,1867169998845.83
15435,ECS,Imports,1983,1891261582778.65
15436,ECS,Imports,1984,2013778288938.59
15437,ECS,Imports,1985,2111128511991.63
15438,ECS,Imports,1986,2231658506188.0
15439,ECS,Imports,1987,2377738742337.77
15440,ECS,Imports,1988,2541991838508.54
15441,ECS,Imports,1989,2737952682845.36
15442,ECS,Imports,1990,2851432300151.5
15443,ECS,Imports,1991,2730208124162.58
15444,ECS,Imports,1992,2719483445641.04
15445,ECS,Imports,1993,2627735988661.13
15446,ECS,Imports,1994,2822066726342.69
15447,ECS,Imports,1995,3045331698298.06
15448,ECS,Imports,1996,3212951642220.91
15449,ECS,Imports,1997,3536834805144.47
15450,ECS,Imports,1998,3841792188742.83
15451,ECS,Imports,1999,4066448999758.56
15452,ECS,Imports,2000,4558419756553.25
15453,ECS,Imports,2001,4679779124623.55
15454,ECS,Imports,2002,4780882415060.86
15455,ECS,Imports,2003,4972741617586.03
15456,ECS,Imports,2004,5391390013527.65
15457,ECS,Imports,2005,5783069114317.79
15458,ECS,Imports,2006,6336403668635.47
15459,ECS,Imports,2007,6818740811066.64
15460,ECS,Imports,2008,6936057625018.15
15461,ECS,Imports,2009,6074819736773.34
15462,ECS,Imports,2010,6694402006370.3
15463,ECS,Imports,2011,7088078841833.37
15464,ECS,Imports,2012,7104455215403.89
15465,ECS,Imports,2013,7286820490030.55
15466,ECS,Imports,2014,7523856268525.88
15467,ECS,Imports,2015,7883449592628.96
15468,ECS,Imports,2016,8205518051833.27
15469,ECS,Imports,2017,8662484683577.56
15470,ECS,Imports,2018,8977405826566.88
15471,ECS,Imports,2019,9337766695168.1
15472,ECS,Imports,2020,8514943543500.24
15473,ECS,Investment,1970,2033531891902.14
15474,ECS,Investment,1971,2126719240128.43
15475,ECS,Investment,1972,2217602721004.43
15476,ECS,Investment,1973,2330946762493.91
15477,ECS,Investment,1974,2280014739839.69
15478,ECS,Investment,1975,2188450265767.56
15479,ECS,Investment,1976,2226649152729.9
15480,ECS,Investment,1977,2270565381078.88
15481,ECS,Investment,1978,2314770518601.87
15482,ECS,Investment,1979,2397725377483.76
15483,ECS,Investment,1980,2451195827209.8
15484,ECS,Investment,1981,2362970911096.19
15485,ECS,Investment,1982,2327740197977.38
15486,ECS,Investment,1983,2347183299262.71
15487,ECS,Investment,1984,2389579493913.93
15488,ECS,Investment,1985,2457313111610.23
